responsavel_nome;partido;bloco_bancada;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;numero_inciso;status_indicacao_descricao;descricao_municipio;nome_convenente_beneficiado;numero_cnpj_convenente;codigo_escola;numero_da_acao;nome_da_acao;nome_grupo_de_despesa;descricao_genero;descricao_categoria;descricao_especificacao;descricao_indicacao;descricao_tipo_aplicacao;valor_indicado;justificativa_cancelamento_reprovacao;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;numero_instrumento_juridico;te_agencia;te_conta_corrente;numero_siafi;funcional_programatica_formatado;categoria_economica_despesa_codigo;numero_empenho
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144179;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1724;ENVIADA PARA SEE;VARGINHA;EE IRMÃO MÁRIO ESDRAS;;175048,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707400;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;533
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145469;RESOLUÇÃO SES;1865;APROVADO;BELO HORIZONTE;ASSOCIACAO EVANGELICA BENEFICENTE DE MINAS GERAIS;17.214.743/0001-67;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;160000,0;;160000,0;160000,0;160000,0;160000,0;0,0;0,0;0,0;0,0;9478;-;-;9427157;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;2713
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145523;RESOLUÇÃO SES;1865;APROVADO;BELO HORIZONTE;FUNDAÇÃO HOSPITALAR SÃO FRANCISCO DE ASSIS;13.025.354/0001-32;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;167629,0;;167629,0;167629,0;167629,0;167629,0;0,0;0,0;0,0;0,0;9478;-;-;9427158;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;2714
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145524;RESOLUÇÃO SES;1865;APROVADO;BELO HORIZONTE;FUNDAÇÃO DE ASSISTÊNCIA INTEGRAL À SAÚDE;25.459.256/0001-92;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;70102,3;;70102,3;70102,3;70102,3;70102,3;0,0;0,0;0,0;0,0;9478;-;-;9427159;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;2715
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145002;RESOLUÇÃO SES;1880;APROVADO;JOAO PINHEIRO;FUNDO MUNICIPAL DE SAUDE DE JOAO PINHEIRO;12.136.070/0001-50;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;Segue nome do beneficiário: Hospital Municipal Antônio Carneiro Valadares CNES- D 2101777;FES Custeio;687629,0;;687629,0;687629,0;687629,0;687629,0;0,0;0,0;0,0;0,0;9557;-;-;9429449;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;3949
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145066;CELEBRAÇÃO DE CONVÊNIO;1885;REPROVADO PELO ÓRGÃO;ARAXA;PREFEITURA MUNICIPAL DE ARAXÁ;18.140.756/0001-00;;4545;PROGRAMA DE FORTALECIMENTO DAS ESCOLAS MUNICIPAIS ;INVESTIMENTOS;AQUISIÇÃO DE BENS;Permanente;Mobiliário e Equipamento;PREFEITURA MUNICIPAL DE ARAXÁ;;400000,0;O município não preencheu nenhuma proposta de trabalho, como também não apresentou nenhuma documentação. ;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;-;-;;1261 12 361 172 4545 0001 4 4 99 99 0 10 8;4;
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145085;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1892;ENVIADA PARA SEE;BRASILIA DE MINAS;EE RUTH ALVES PROENÇA;;79596,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707397;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;1118
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145087;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1892;ENVIADA PARA SEE;BRASILIA DE MINAS;EE JOÃO BERALDO;;79570,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707463;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;1117
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145089;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1892;ENVIADA PARA SEE;JOAO PINHEIRO;EE PROFESSORA ORLINDA SARAIVA SIMÕES;;108545,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707474;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;414
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145090;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1892;ENVIADA PARA SEE;SANTA JULIANA;EE SANTA JULIANA;;159611,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707467;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;592
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145091;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1892;ENVIADA PARA SEE;TIROS;EE PADRE JOSÉ COELHO;;119679,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707303;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;421
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145096;RESOLUÇÃO SES;1895;APROVADO;SAO SEBASTIAO DO PARAISO;SANTA CASA DE MISERICÓRDIA DE SÃO SEBASTIÃO DO PARAÍSO;24.899.395/0001-74;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;1500000,0;;1500000,0;1500000,0;1500000,0;1500000,0;0,0;0,0;0,0;0,0;9478;-;-;9426866;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;3177
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145097;RESOLUÇÃO SES;1895;APROVADO;BELO HORIZONTE;ASSOCIACAO EVANGELICA BENEFICENTE DE MINAS GERAIS;17.214.743/0001-67;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;9478;-;-;9427160;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;2716
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145099;RESOLUÇÃO SES;1895;APROVADO;CAMPO BELO;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;19.128.248/0001-60;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;187629,0;;187629,0;187629,0;187629,0;187629,0;0,0;0,0;0,0;0,0;9516;-;-;9428577;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;3782
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145138;RESOLUÇÃO SES;1897;APROVADO;UBA;IRMANDADE DE NOSSA SENHORA DA SAÚDE;25.335.670/0001-90;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;1510103,3;;1510103,3;1510103,3;1510103,3;1510103,3;0,0;0,0;0,0;0,0;9478;-;-;9426829;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;3208
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145114;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1898;ENVIADA PARA SEE;SAO JOAO DEL REI;EE CÔNEGO OSVALDO LUSTOSA;;134562,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;125000,0;;125000,0;125000,0;125000,0;125000,0;0,0;0,0;0,0;0,0;;-;-;707374;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;300
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145115;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1898;ENVIADA PARA SEE;CONTAGEM;EE PROFESSORA LÍGIA MARIA DE MAGALHÃES;;8699,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;127525,7;;127525,7;127525,7;127525,7;127525,7;0,0;0,0;0,0;0,0;;-;-;707394;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;1077
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145116;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1898;ENVIADA PARA SEE;TRES CORACOES;EE PROFESSOR CLÓVIS SALGADO;;174394,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;125000,0;;125000,0;125000,0;125000,0;125000,0;0,0;0,0;0,0;0,0;;-;-;707344;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;531
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145267;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1933;ENVIADA PARA SEE;MONTES CLAROS;EE PROFESSOR ALCIDES DE CARVALHO;;81795,0;4523;REALIZAÇÃO DE OBRAS ESTRUTURAIS;INVESTIMENTOS;;;;Obra;Obra;400000,0;;400000,0;400000,0;400000,0;400000,0;0,0;0,0;0,0;0,0;;-;-;707196;1261 12 368 168 4523 0001 4 4 99 99 0 10 8;4;893
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145480;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1953;ENVIADA PARA SEE;PEDRA AZUL;EE CASSIANO MENDES;;185205,0;4508;EDUCAÇÃO INTEGRAL;INVESTIMENTOS;;;;Laboratório para Escola em Tempo Integral;Laboratório para Escola em Tempo Integral;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;0,0;0,0;0,0;;-;-;707733;1261 12 368 167 4508 0001 4 4 99 99 0 10 8;4;465
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145481;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1953;ENVIADA PARA SEE;PEDRA AZUL;EE DEPUTADO JOÃO DE ALMEIDA;;212831,0;4508;EDUCAÇÃO INTEGRAL;INVESTIMENTOS;;;;Laboratório para Escola em Tempo Integral;Laboratório para Escola em Tempo Integral;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;0,0;0,0;0,0;;-;-;707736;1261 12 368 167 4508 0001 4 4 99 99 0 10 8;4;463
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145464;EXECUÇÃO DIRETA - CAIXA ESCOLAR;1955;ENVIADA PARA SEE;MEDINA;EE PROFESSOR QUERUBIM CIRINO DE MATOS;;185167,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707377;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;519
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145533;RESOLUÇÃO SES;1975;APROVADO;BELO HORIZONTE;FUNDAÇÃO DE ASSISTÊNCIA INTEGRAL À SAÚDE;25.459.256/0001-92;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;VALOR COMPLEMENTAR DA INDICAÇÃO 145524.;FES Custeio;89897,7;;89897,7;89897,7;89897,7;89897,7;0,0;0,0;0,0;0,0;9478;-;-;9427161;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;2717
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;145599;RESOLUÇÃO SES;1983;APROVADO;COROMANDEL;FUNDO MUNICIPAL DE SAUDE DE COROMANDEL;12.157.307/0001-80;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;VALOR COMPLEMENTAR DA INDICAÇÃO 141527.;FES Custeio;40000,0;;40000,0;40000,0;40000,0;40000,0;0,0;0,0;0,0;0,0;9470;-;-;9426066;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;2210
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;147983;RESOLUÇÃO SES;2553;APROVADO;JUIZ DE FORA;INSTITUTO DE SAUDE HSVP;22.488.241/0002-45;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;943815,0;;943815,0;943815,0;943815,0;943815,0;0,0;0,0;0,0;0,0;9478;-;-;9427149;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;3030
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155013;CELEBRAÇÃO DE CONVÊNIO;2665;REPROVADO PELO ÓRGÃO;ARAXA;PREFEITURA MUNICIPAL DE ARAXÁ;18.140.756/0001-00;;4545;PROGRAMA DE FORTALECIMENTO DAS ESCOLAS MUNICIPAIS ;INVESTIMENTOS;AQUISIÇÃO DE BENS;Permanente;Mobiliário e Equipamento;AQUISIÇÃO DE BENS- PERMANENTE- MOBLIÁRIO E EQUIPAMENTO  MUNICÍPIO DE ARAXÁ;;400000,0;Conforme área técnica, o autor ou beneficiário da indicação não apresentou a documentação necessária para firmar o convênio a tempo.;383253,33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;-;-;;1261 12 361 172 4545 0001 4 4 40 42 01 0 10 8;4;
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155010;EXECUÇÃO DIRETA - CAIXA ESCOLAR;2666;ENVIADA PARA SEE;CARLOS CHAGAS;EE GERALDO DE SOUZA NORTE;;146561,0;2126;RENOVAÇÃO DE MOBILIÁRIO E/OU EQUIPAMENTO;INVESTIMENTOS;;;;Mobiliário e Equipamento;Mobiliário e Equipamento;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;719885;1261 12 368 168 2126 0001 4 4 99 99 0 10 8;4;3742
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155011;EXECUÇÃO DIRETA - CAIXA ESCOLAR;2666;ENVIADA PARA SEE;ESPERA FELIZ;EE PEDRO INÁCIO NOGUEIRA;;97713,0;2126;RENOVAÇÃO DE MOBILIÁRIO E/OU EQUIPAMENTO;INVESTIMENTOS;;;;Mobiliário e Equipamento;Mobiliário e Equipamento;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;719892;1261 12 368 168 2126 0001 4 4 99 99 0 10 8;4;668
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155007;EXECUÇÃO DIRETA - CAIXA ESCOLAR;2667;ENVIADA PARA SEE;ARAGUARI;EE RAUL SOARES;;166740,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;719874;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;2571
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155008;EXECUÇÃO DIRETA - CAIXA ESCOLAR;2667;ENVIADA PARA SEE;JUATUBA;EE JOAQUIM CORREA;;34436,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;719870;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;4268
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;155059;RESOLUÇÃO SES;2668;APROVADO;CENTRALINA;FUNDO MUNICIPAL DE SAUDE;12.225.481/0001-12;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;BENEFICIÁRIO FINAL: HOSPITAL MUNICIPAL DR DARCY JUAREZ ZABISKY;FES Custeio;160000,0;;160000,0;160000,0;160000,0;160000,0;0,0;0,0;0,0;0,0;9831;-;-;9442721;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;5047
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139322;TRANSFERÊNCIA ESPECIAL;280;APROVADO;MATHIAS LOBATO;MUNICIPIO DE MATHIAS LOBATO;18.332.619/0001-69;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;1400000,0;;1400000,0;1400000,0;1400000,0;1400000,0;0,0;0,0;0,0;0,0;0014/2024;0166-X;00000140481-4;9418914;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1348
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139323;TRANSFERÊNCIA ESPECIAL;280;APROVADO;CAPARAO;PREFEITURA MUNICIPAL DE CAPARAÓ;18.114.249/0001-93;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;450000,0;;450000,0;450000,0;450000,0;450000,0;0,0;0,0;0,0;0,0;0014/2024;2046-X;00000027747-9;9418915;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1353
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139324;TRANSFERÊNCIA ESPECIAL;280;APROVADO;FREI GASPAR;MUNICIPIO DE FREI GASPAR ;18.404.913/0001-39;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;37628,0;;37628,0;37628,0;37628,0;37628,0;0,0;0,0;0,0;0,0;0014/2024;0061-2;00000103764-1;9418916;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1365
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139654;TRANSFERÊNCIA ESPECIAL;280;APROVADO;CUPARAQUE;PREFEITURA MUNICIPAL DE CUPARAQUE;01.615.422/0001-34;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;700000,0;;700000,0;700000,0;700000,0;700000,0;0,0;0,0;0,0;0,0;0014/2024;0607-6;00000030473-5;9420991;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1368
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139656;TRANSFERÊNCIA ESPECIAL;280;APROVADO;SANTANA DO MANHUACU;MUNICIPIO DE SANTANA DO MANHUACU;18.385.146/0001-68;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;621340,0;;621340,0;621340,0;621340,0;621340,0;0,0;0,0;0,0;0,0;0014/2024;0316-6;00000071882-3;9420992;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1397
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139816;TRANSFERÊNCIA ESPECIAL;280;APROVADO;RESENDE COSTA;PREFEITURA MUNICIPAL DE RESENDE COSTA;17.749.912/0001-63;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;334318,13;;334318,13;334318,13;334318,13;334318,13;0,0;0,0;0,0;0,0;0014/2024;2522-4;00000019559-6;9421289;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1398
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139817;TRANSFERÊNCIA ESPECIAL;280;APROVADO;RITAPOLIS;MUNICIPIO DE RITAPOLIS;18.557.553/0001-05;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;210000,0;;210000,0;210000,0;210000,0;210000,0;0,0;0,0;0,0;0,0;0014/2024;0162-7;00000096314-3;9421290;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1399
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139832;TRANSFERÊNCIA ESPECIAL;280;APROVADO;CONCEICAO DA BARRA DE MINAS;MUNICIPIO DE CONCEICAO DA BARRA DE MINAS;18.557.587/0001-08;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;284318,66;;284318,66;284318,66;284318,66;284318,66;0,0;0,0;0,0;0,0;0014/2024;0162-7;00000096309-7;9421020;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1400
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139833;TRANSFERÊNCIA ESPECIAL;280;APROVADO;SERRANOS;MUNICIPIO DE SERRANOS;18.008.912/0001-75;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;284318,66;;284318,66;284318,66;284318,66;284318,66;0,0;0,0;0,0;0,0;0014/2024;1763-9;00000027848-3;9421021;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1401
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139834;TRANSFERÊNCIA ESPECIAL;280;APROVADO;PLANURA;MUNICIPIO DE PLANURA;18.449.157/0001-64;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;210000,0;;210000,0;210000,0;210000,0;210000,0;0,0;0,0;0,0;0,0;0014/2024;3267-0;00000019883-8;9421023;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1402
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139847;TRANSFERÊNCIA ESPECIAL;280;APROVADO;MOEDA;MUNICIPIO DE MOEDA;18.363.952/0001-35;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;199023,06;;199023,06;199023,06;199023,06;199023,06;0,0;0,0;0,0;0,0;0014/2024;4068-1;00000015697-3;9418606;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1404
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139849;TRANSFERÊNCIA ESPECIAL;280;APROVADO;NEPOMUCENO;PREFEITURA MUNICIPAL DE NEPOMUCENO;18.244.350/0001-69;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;70247,72;;70247,72;70247,72;70247,72;70247,72;0,0;0,0;0,0;0,0;0014/2024;2338-8;00000021993-2;9418607;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1405
BLOCO AVANCA MINAS;;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139910;TRANSFERÊNCIA ESPECIAL;280;APROVADO;SAO JOSE DA SAFIRA;MUNICIPIO DE SAO JOSE DA SAFIRA;18.409.235/0001-05;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;1887628,0;;1887628,0;1887628,0;1887628,0;1887628,0;0,0;0,0;0,0;0,0;0014/2024;0489-8;00000030847-1;9421183;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1406
